target,platform,confirmed,version,auth,severity,customer,license_expiry,shadow_unauth_count,notes
https://54.189.13.98:443,langfuse,true,3.172.0,auth,info,,,0,
https://54.204.22.172:443,langfuse,true,3.43.0,auth,info,,,0,
https://54.227.73.38:443,langfuse,true,2.86.0,auth,info,,,0,Legacy Langfuse v2.x deployment
https://54.228.71.255:443,langfuse,true,2.95.0,auth,info,,,0,Legacy Langfuse v2.x deployment
https://54.236.175.185:443,langfuse,true,3.152.0,auth,info,,,0,
https://54.76.14.132:443,langfuse,true,3.169.0,auth,info,,,0,
https://54.86.132.134:443,langfuse,true,3.172.1,auth,info,,,0,
https://54.87.116.52:443,langfuse,true,3.115.0,auth,info,,,0,
https://54.89.15.242:443,langfuse,true,3.152.0,auth,info,,,0,
https://54.95.124.54:443,langfuse,true,3.164.0,auth,info,,,0,
https://63.178.94.87:443,langfuse,true,3.100.0,auth,info,,,0,
https://63.179.161.233:443,langfuse,true,3.172.1,auth,info,,,0,
https://63.183.22.196:443,langfuse,true,3.167.4,auth,info,,,0,
https://65.1.135.36:443,langfuse,true,3.163.0,auth,info,,,0,
https://65.2.1.158:443,langfuse,true,3.163.0,auth,info,,,0,
https://74.225.254.185:443,langfuse,true,3.162.0,auth,info,,,0,
https://77.42.83.133:443,langfuse,true,3.163.0,auth,info,,,0,
https://80.158.33.0:443,langfuse,true,3.150.0,auth,info,,,0,
https://80.158.57.163:443,langfuse,true,3.149.0,auth,info,,,0,
https://81.173.115.98:443,langfuse,true,3.140.0,auth,info,,,0,
https://89.167.28.203:443,langfuse,true,3.169.0,auth,info,,,0,
https://89.58.17.112:443,langfuse,true,3.133.0,auth,info,,,0,
https://91.98.45.18:443,langfuse,true,3.162.0,auth,info,,,0,
https://91.99.120.8:443,langfuse,true,3.160.0,auth,info,,,0,
https://91.99.14.103:443,langfuse,true,3.169.0,auth,info,,,0,
https://91.99.201.32:443,langfuse,true,3.86.0,auth,info,,,0,
https://95.217.152.43:443,langfuse,true,3.47.0,auth,info,,,0,
https://95.217.158.179:443,langfuse,true,3.164.0,auth,info,,,0,
https://98.80.30.157:443,langfuse,true,3.152.0,auth,info,,,0,
https://98.84.237.53:443,langfuse,true,3.152.0,auth,info,,,0,
https://98.87.120.221:443,langfuse,true,2.95.11,auth,info,,,0,Legacy Langfuse v2.x deployment
https://100.22.112.165:443,,false,,unknown,none,,,0,
https://100.48.106.39:443,,false,,unknown,none,,,0,
https://100.49.70.76:443,,false,,unknown,none,,,0,
https://100.51.248.178:443,,false,,unknown,none,,,0,
https://107.22.57.100:443,,false,,unknown,none,,,0,
https://108.141.197.237:443,,false,,unknown,none,,,0,
https://108.141.22.141:443,,false,,unknown,none,,,0,
https://128.251.116.147:443,,false,,unknown,none,,,0,
https://13.193.149.246:443,,false,,unknown,none,,,0,
https://13.61.129.64:443,,false,,unknown,none,,,0,
https://130.211.18.253:443,,false,,unknown,none,,,0,
https://131.145.20.243:443,,false,,unknown,none,,,0,
https://132.164.169.191:443,,false,,unknown,none,,,0,
https://132.164.29.101:443,,false,,unknown,none,,,0,
https://134.199.212.132:443,,false,,unknown,none,,,0,
https://135.119.170.106:443,,false,,unknown,none,,,0,
https://143.198.247.58:443,,false,,unknown,none,,,0,
https://148.251.15.155:443,,false,,unknown,none,,,0,
https://150.230.114.9:443,,false,,unknown,none,,,0,
https://16.60.39.70:443,,false,,unknown,none,,,0,
https://172.170.50.243:443,,false,,unknown,none,,,0,
https://172.189.152.79:443,,false,,unknown,none,,,0,
https://172.206.105.161:443,,false,,unknown,none,,,0,
https://172.211.221.159:443,,false,,unknown,none,,,0,
https://18.132.110.106:443,,false,,unknown,none,,,0,
https://18.190.140.146:443,,false,,unknown,none,,,0,
https://18.214.81.202:443,,false,,unknown,none,,,0,
https://18.224.142.86:443,,false,,unknown,none,,,0,
https://184.34.144.161:443,,false,,unknown,none,,,0,
https://188.245.157.172:443,,false,,unknown,none,,,0,
https://20.105.174.92:443,,false,,unknown,none,,,0,
https://20.106.31.63:443,,false,,unknown,none,,,0,
https://20.108.143.240:443,,false,,unknown,none,,,0,
https://20.16.23.171:443,,false,,unknown,none,,,0,
https://20.23.174.153:443,,false,,unknown,none,,,0,
https://20.3.237.250:443,,false,,unknown,none,,,0,
https://20.31.252.47:443,,false,,unknown,none,,,0,
https://20.76.10.133:443,,false,,unknown,none,,,0,
https://20.84.168.132:443,,false,,unknown,none,,,0,
https://3.136.175.27:443,,false,,unknown,none,,,0,
https://3.141.179.205:443,,false,,unknown,none,,,0,
https://3.212.163.155:443,,false,,unknown,none,,,0,
https://3.212.98.219:443,,false,,unknown,none,,,0,
https://3.216.226.5:443,,false,,unknown,none,,,0,
https://3.224.11.217:443,,false,,unknown,none,,,0,
https://3.232.143.183:443,,false,,unknown,none,,,0,
https://3.232.27.232:443,,false,,unknown,none,,,0,
https://3.234.176.139:443,,false,,unknown,none,,,0,
https://3.83.77.243:443,,false,,unknown,none,,,0,
https://34.107.139.47:443,,false,,unknown,none,,,0,
https://34.107.246.78:443,,false,,unknown,none,,,0,
https://34.111.43.39:443,,false,,unknown,none,,,0,
https://34.111.64.38:443,,false,,unknown,none,,,0,
https://34.111.69.53:443,,false,,unknown,none,,,0,
https://34.111.83.240:443,,false,,unknown,none,,,0,
https://34.117.11.173:443,,false,,unknown,none,,,0,
https://34.117.242.245:443,,false,,unknown,none,,,0,
https://34.117.3.94:443,,false,,unknown,none,,,0,
https://34.117.80.121:443,,false,,unknown,none,,,0,
https://34.120.151.127:443,,false,,unknown,none,,,0,
https://34.120.179.89:443,,false,,unknown,none,,,0,
https://34.120.220.96:443,,false,,unknown,none,,,0,
https://34.120.60.27:443,,false,,unknown,none,,,0,
https://34.120.82.226:443,,false,,unknown,none,,,0,
